id_orgao,nm_orgao,sigla_orgao,esfera,home_page,nome_municipio,cd_municipio_ibge
60601,CM DE SEVERIANO DE ALMEIDA,CM S DE AL,MUNICIPAL,www.cmseverianodealmeida.rs.go,SEVERIANO DE ALMEIDA,4320602
60700,PM DE SOBRADINHO,PM SOBRADI,MUNICIPAL,www.sobradinho.rs.gov.br,SOBRADINHO,4320701
60701,CM DE SOBRADINHO,CM SOBRADI,MUNICIPAL,www.camarasobradinho-rs.com.br,SOBRADINHO,4320701
60800,PM DE SOLEDADE,PM SOLEDAD,MUNICIPAL,www.soledade.rs.gov.br/,SOLEDADE,4320800
60801,CM DE SOLEDADE,CM SOLEDAD,MUNICIPAL,www.camarasoledade.rs.gov.br,SOLEDADE,4320800
60802,CIA. DE DESENVOLVIMENTO DE SOLEDADE,CODESOL-SO,MUNICIPAL,,SOLEDADE,4320800
60900,PM DE TAPEJARA,PM TAPEJAR,MUNICIPAL,www.tapejara.rs.gov.br,TAPEJARA,4320909
60901,CM DE TAPEJARA,CM TAPEJAR,MUNICIPAL,www.camaratapejara.com.br,TAPEJARA,4320909
61000,PM DE TAPERA,PM TAPERA,MUNICIPAL,www.tapera.rs.gov.br,TAPERA,4321006
61001,CM DE TAPERA,CM TAPERA,MUNICIPAL,www.camaratapera.com.br,TAPERA,4321006
61100,PM DE TAPES,PM TAPES,MUNICIPAL,www.tapes.rs.gov.br,TAPES,4321105
61101,CM DE TAPES,CM TAPES,MUNICIPAL,www.tapes.rs.leg.br,TAPES,4321105
61102,FUNDAÇÃO ASSISTENCIAL DE TAPES,FAT,MUNICIPAL,,TAPES,4321105
61103,FUND. EDUCAC. AGRÍCOLA RUY RAMOS-TAPES,FEA,MUNICIPAL,,TAPES,4321105
61200,PM DE TAQUARA,PM,MUNICIPAL,www.taquara.rs.gov.br,TAQUARA,4321204
61201,CM DE TAQUARA,CM TAQUARA,MUNICIPAL,www.camarataquara.rs.gov.br,TAQUARA,4321204
61300,PM DE TAQUARI,PM TAQUARI,MUNICIPAL,www.taquari.rs.gov.br,TAQUARI,4321303
61301,CM DE TAQUARI,CM TAQUARI,MUNICIPAL,www.camarataquari.com.br,TAQUARI,4321303
61302,EMPRESA JORNAL. RADIODIF. AÇORIANA - TAQUARI,EJORA,MUNICIPAL,wwwacoriano.com.br,TAQUARI,4321303
61400,PM DE TENENTE PORTELA,PM,MUNICIPAL,www.tenenteportela.rs.gov.br,TENENTE PORTELA,4321402
61401,CM DE TENENTE PORTELA,CM TEN POR,MUNICIPAL,www.cmtenenteportela.rs.gov.br,TENENTE PORTELA,4321402
61402,RÁDIO MUNICIPAL DE TENENTE PORTELA,RMTP,MUNICIPAL,www.radiomunicipalam.com,TENENTE PORTELA,4321402
61403,INST. MUN. PREV. ASSIST. SERV. - T. PORTELA,IMPAS,MUNICIPAL,http://www.tenenteportela.rs.gov.br,TENENTE PORTELA,4321402
61500,PM DE TORRES,PM,MUNICIPAL,www.torres.rs.gov.br,TORRES,4321501
61501,CM DE TORRES,CM TORRES,MUNICIPAL,www.camaratorres.rs.gov.br,TORRES,4321501
61600,PM DE TRAMANDAÍ,PM,MUNICIPAL,www.tramandai.rs.gov.br,TRAMANDAÍ,4321600
61601,CM DE TRAMANDAÍ,CM TRAMAND,MUNICIPAL,www.camaratramandai.rs.gov.br,TRAMANDAÍ,4321600
61700,PM DE TRÊS COROAS,PM TRES CO,MUNICIPAL,www.trescoroas.rs.gov.br,TRÊS COROAS,4321709
61701,CM DE TRÊS COROAS,CM TRES CO,MUNICIPAL,http://camaratrescoroas.com.br/,TRÊS COROAS,4321709
61702,FUND. CULT. MUSEU ARMINDO LAUFFER-TRÊS COROAS,FCMAL,MUNICIPAL,,TRÊS COROAS,4321709
61800,PM DE TRÊS DE MAIO,PM,MUNICIPAL,www.pmtresdemaio.com.br,TRÊS DE MAIO,4321808
61801,CM DE TRÊS DE MAIO,CM TRES DE,MUNICIPAL,www.camaratresdemaio.rs.gov.br,TRÊS DE MAIO,4321808
61900,PM DE TRÊS PASSOS,PM,MUNICIPAL,www.trespassos-rs.com.br,TRÊS PASSOS,4321907
61901,CM DE TRÊS PASSOS,CM TRES PA,MUNICIPAL,www.trespassos.rs.leg.br,TRÊS PASSOS,4321907
61902,FUND. ALTO URUGUAI DE DESENVOLV.-T.PASSOS,FUNDAU,MUNICIPAL,,TRÊS PASSOS,4321907
61903,"FUND. CULT.,  EDUC. E TECN. TRESPASSENSE",FCET,MUNICIPAL,,TRÊS PASSOS,4321907
61904,FUND. DOS MUNICÍPIOS DA REGIÃO CELEIRO,FAMUCELEIR,MUNICIPAL,,TRÊS PASSOS,4321907
62000,PM DE TRIUNFO,PM TRIUNFO,MUNICIPAL,www.triunfo.rs.gov.br,TRIUNFO,4322004
62001,CM DE TRIUNFO,CM TRIUNFO,MUNICIPAL,www.camaratriunfo.rs.gov.br,TRIUNFO,4322004
62100,PM DE TUCUNDUVA,PM,MUNICIPAL,www.tucunduva.rs.gov.br,TUCUNDUVA,4322103
62101,CM DE TUCUNDUVA,CM TUCUNDU,MUNICIPAL,www.camaratucunduva.rs.gov.br,TUCUNDUVA,4322103
62102,CIA. DE DESENV. MUNIC. DE TUCUNDUVA,CODEVASA,MUNICIPAL,,TUCUNDUVA,4322103
62200,PM DE TUPANCIRETÃ,PM TUPANCI,MUNICIPAL,www.tupancireta.rs.gov.br,TUPANCIRETÃ,4322202
62201,CM DE TUPANCIRETÃ,CM TUPANCI,MUNICIPAL,camaratupancireta.rs.gov.br/,TUPANCIRETÃ,4322202
62300,PM DE TUPARENDI,PM,MUNICIPAL,www.tuparendi.rs.gov.br,TUPARENDI,4322301
62301,CM DE TUPARENDI,CM TUPAREN,MUNICIPAL,www.camaratuparendi.rs.gov.br,TUPARENDI,4322301
62400,PM DE URUGUAIANA,PM,MUNICIPAL,www.uruguaiana.rs.gov.br,URUGUAIANA,4322400
62401,CM DE URUGUAIANA,CM URUGUAI,MUNICIPAL,www.uruguaiana.rs.leg.br,URUGUAIANA,4322400
62402,FUND. CULTURAL DR. PEDRO MARINI-URUGUAIANA,,MUNICIPAL,,URUGUAIANA,4322400
62500,PM DE VACARIA,PM VACARIA,MUNICIPAL,www.vacaria.rs.gov.br,VACARIA,4322509
62501,CM DE VACARIA,CM VACARIA,MUNICIPAL,www.camaravacaria.rs.gov.br,VACARIA,4322509
62502,CIA. DE DESENVOLVIMENTO DE VACARIA,CODEVAC,MUNICIPAL,,VACARIA,4322509
62600,PM DE VENÂNCIO AIRES,PM V AIRES,MUNICIPAL,www.venancioaires.rs.gov.br,VENÂNCIO AIRES,4322608
62601,CM DE VENÂNCIO AIRES,CM V AIRES,MUNICIPAL,www.venancioaires.rs.leg.br,VENÂNCIO AIRES,4322608
62700,PM DE VERA CRUZ,PM VERA CR,MUNICIPAL,www.veracruz-rs.gov.br,VERA CRUZ,4322707
62701,CM DE VERA CRUZ,CM VERA CR,MUNICIPAL,veracruz.rs.leg.br,VERA CRUZ,4322707
62800,PM DE VERANÓPOLIS,PM VERANOP,MUNICIPAL,www.veranopolis.rs.gov.br,VERANÓPOLIS,4322806
62801,CM DE VERANÓPOLIS,CM VERANOP,MUNICIPAL,www.camaraveranopolis.rs.gov.br,VERANÓPOLIS,4322806
62900,PM DE VIADUTOS,PM VIADUTO,MUNICIPAL,www.viadutos.rs.gov.br,VIADUTOS,4322905
62901,CM DE VIADUTOS,CM VIADUTO,MUNICIPAL,cmviadutos.rs.gov.br,VIADUTOS,4322905
63000,PM DE VIAMÃO,PM,MUNICIPAL,www.viamao.rs.gov.br,VIAMÃO,4323002
63001,CM DE VIAMÃO,CM VIAMAO,MUNICIPAL,www.camaraviamao.rs.gov.br,VIAMÃO,4323002
63002,CIA. VIAMONENSE DE TRANSPORTES COLETIVOS,CVTC,MUNICIPAL,,VIAMÃO,4323002
63100,PM DE VICENTE DUTRA,PM,MUNICIPAL,https://vicentedutra.atende.net/,VICENTE DUTRA,4323101
63101,CM DE VICENTE DUTRA,CM V DUTRA,MUNICIPAL,www.vicentedutra.rs.gov.br,VICENTE DUTRA,4323101
63200,PM DE VICTOR GRAEFF,PM V GRAEF,MUNICIPAL,www.victorgraeff.rs.gov.br,VICTOR GRAEFF,4323200
63201,CM DE VICTOR GRAEFF,CM V GRAEF,MUNICIPAL,www.cmvictorgraeff.com.br,VICTOR GRAEFF,4323200
63300,PM DE TEUTÔNIA,PM TEUTONI,MUNICIPAL,www.teutonia.rs.gov.br,TEUTÔNIA,4321451
63301,CM DE TEUTÔNIA,CM TEUTONI,MUNICIPAL,www.camaradeteutonia.com.br,TEUTÔNIA,4321451
63400,PM DE CAPÃO DA CANOA,PM,MUNICIPAL,www.capaodacanoa.rs.gov.br,CAPÃO DA CANOA,4304630
63401,CM DE CAPÃO DA CANOA,CM CAPAO C,MUNICIPAL,www.cmcc.rs.gov.br,CAPÃO DA CANOA,4304630
63500,PM DE CHARQUEADAS,PM CHARQUE,MUNICIPAL,www.charqueadas.rs.gov.br,CHARQUEADAS,4305355
63501,CM DE CHARQUEADAS,CM CHARQUE,MUNICIPAL,www.camaracharqueadas.rs.gov.br,CHARQUEADAS,4305355
63600,PM DE PAROBÉ,PM,MUNICIPAL,parobe.atende.net,PAROBÉ,4314050
63601,CM DE PAROBÉ,CM PAROBE,MUNICIPAL,www.camaraparobe.rs.gov.br,PAROBÉ,4314050
63700,PM DE CAPÃO DO LEÃO,PM CAP. DO,MUNICIPAL,WWW.PREFEITURA.CAPAODOLEAO.COM.BR,CAPÃO DO LEÃO,4304663
63701,CM DE CAPÃO DO LEÃO,CM CAPAO L,MUNICIPAL,www.camaracapaodoleao.rs.gov.br,CAPÃO DO LEÃO,4304663
63800,PM DE FORTALEZA DOS VALOS,PM F DOS V,MUNICIPAL,www.pmfv.rs.gov.br,FORTALEZA DOS VALOS,4308458
63801,CM DE FORTALEZA DOS VALOS,CM F DOS V,MUNICIPAL,www.camarafv.rs.gov.br,FORTALEZA DOS VALOS,4308458
63900,PM DE COTIPORÃ,PM COTIPOR,MUNICIPAL,www.cotipora.rs.gov.br,COTIPORÃ,4305959
63901,CM DE COTIPORÃ,CM COTIPOR,MUNICIPAL,www.cotipora.rs.gov.br,COTIPORÃ,4305959
64000,PM DE BOM PRINCÍPIO,PM B. PRIN,MUNICIPAL,www.bomprincipio.rs.gov.br,BOM PRINCÍPIO,4302352
64001,CM DE BOM PRINCÍPIO,CM B PRINC,MUNICIPAL,www.camarabomprincipio.rs.gov.br,BOM PRINCÍPIO,4302352
64100,PM DE PALMARES DO SUL,PM,MUNICIPAL,www.palmaresdosul.rs.gov.br/,PALMARES DO SUL,4313656
64101,CM DE PALMARES DO SUL,CM PALMARE,MUNICIPAL,www.camarapalmaresdosul.com.br,PALMARES DO SUL,4313656
64200,PM DE TAVARES,PM,MUNICIPAL,www.tavares.rs.gov.br,TAVARES,4321352
64201,CM DE TAVARES,CM TAVARES,MUNICIPAL,www.camaratavares.com.br,TAVARES,4321352
64300,PM DE JÓIA,PM,MUNICIPAL,www.joia.rs.gov.br,JÓIA,4311155
64301,CM DE JÓIA,CM JOIA,MUNICIPAL,www.camarajoia.rs.gov.br,JÓIA,4311155
64400,PM DE SALTO DO JACUÍ,PM SALTO J,MUNICIPAL,www.saltodojacui.rs.gov.br,SALTO DO JACUÍ,4316451
64401,CM DE SALTO DO JACUÍ,CM SALTO J,MUNICIPAL,www.camarasaltodojacui.rs.gov.br,SALTO DO JACUÍ,4316451
64500,PM DE ÁGUA SANTA,PM AGUA SA,MUNICIPAL,www.aguasantars.com.br,ÁGUA SANTA,4300059
64501,CM DE ÁGUA SANTA,CM AGUA SA,MUNICIPAL,www.aguasantars.com.br,ÁGUA SANTA,4300059
64600,PM DE ALEGRIA,PM,MUNICIPAL,www.pmalegria.com.br,ALEGRIA,4300455
64601,CM DE ALEGRIA,CM ALEGRIA,MUNICIPAL,www.camaraalegria.rs.gov.br,ALEGRIA,4300455
64602,HOSP. MUN. SÃO SEBASTIÃO-ALEGRIA,HMSS,MUNICIPAL,,ALEGRIA,4300455
64700,PM DE ALTO ALEGRE,PM ALTO AL,MUNICIPAL,www.altoalegre.rs.gov.br,ALTO ALEGRE,4300554
64701,CM DE ALTO ALEGRE,CM ALTO AL,MUNICIPAL,camaraaltoalegre.com.br,ALTO ALEGRE,4300554
64800,PM DE AMARAL FERRADOR,PM  A FERR,MUNICIPAL,www.amaralferrador.rs.gov.br,AMARAL FERRADOR,4300638
64801,CM DE AMARAL FERRADOR,CM A FERRA,MUNICIPAL,camaraamaralferrador.rs.gov.br,AMARAL FERRADOR,4300638
64802,INST. PREV. ASSIST. MUN. DE AMARAL FERRADOR,IPAMA,MUNICIPAL,,AMARAL FERRADOR,4300638
64900,PM DE ANDRÉ DA ROCHA,P.M.A.R.,MUNICIPAL,www.andredarocha.rs.gov.br,ANDRÉ DA ROCHA,4300661
64901,CM DE ANDRÉ DA ROCHA,CM ANDRE R,MUNICIPAL,www.andredarocha.rs.gov.br,ANDRÉ DA ROCHA,4300661
65000,PM DE ARROIO DO SAL,PM,MUNICIPAL,www.arroiodosal.rs.gov.br,ARROIO DO SAL,4301057
65001,CM DE ARROIO DO SAL,CM ARROIO,MUNICIPAL,http://www.camaraarroiodosal.rs.gov.br/,ARROIO DO SAL,4301057
65100,PM DE ÁUREA,PM AUREA,MUNICIPAL,www.aurea.rs.gov.br,ÁUREA,4301552
65101,CM DE ÁUREA,CM AUREA,MUNICIPAL,www.aurea.rs.gov.br,ÁUREA,4301552
65200,PM DE BARÃO,PM BARAO,MUNICIPAL,www.barao.rs.gov.br,BARÃO,4301651
65201,CM DE BARÃO,CM BARAO,MUNICIPAL,www.barao.rs.leg.br,BARÃO,4301651
65300,PM DE BOQUEIRÃO DO LEÃO,PM BOQ. DO,MUNICIPAL,www.boqueiraodoleao.rs.gov.br,BOQUEIRÃO DO LEÃO,4302451
65301,CM DE BOQUEIRÃO DO LEÃO,CM B DO LE,MUNICIPAL,cmboqueiraodoleao.rs.gov.br,BOQUEIRÃO DO LEÃO,4302451
65400,PM DE BROCHIER,PM BROCHIE,MUNICIPAL,www.brochier.rs.gov.br,BROCHIER,4302659
65401,CM DE BROCHIER,CM BROCHIE,MUNICIPAL,www.camarabrochier.rs.gov.br,BROCHIER,4302659
65500,PM DE CAMARGO,PM CAMARGO,MUNICIPAL,www.pmcamargo.com.br,CAMARGO,4303558
65501,CM DE CAMARGO,CM CAMARGO,MUNICIPAL,www.pmcamargo.com.br,CAMARGO,4303558
65600,PM DE CAMPOS BORGES,PM C BORGE,MUNICIPAL,www.camposborges.rs.gov.br,CAMPOS BORGES,4304101
65601,CM DE CAMPOS BORGES,CM C BORGE,MUNICIPAL,www.camaracamposborges.rs.gov.br,CAMPOS BORGES,4304101
65700,PM DE CAPELA DE SANTANA,PM C DE SA,MUNICIPAL,www.capeladesantana.rs.gov.br,CAPELA DE SANTANA,4304689
65701,CM DE CAPELA DE SANTANA,CM C DE SA,MUNICIPAL,www.camaracapeladesantana.rs.gov.br,CAPELA DE SANTANA,4304689
65800,PM DE CASEIROS,PM CASEIRO,MUNICIPAL,www.caseiros.rs.gov.br,CASEIROS,4304952
65801,CM DE CASEIROS,CM CASEIRO,MUNICIPAL,www.caseiros.rs.leg.br,CASEIROS,4304952
65900,PM DE CERRO BRANCO,PM CERRO B,MUNICIPAL,www.pmcerrobranco.rs.gov.br,CERRO BRANCO,4305132
65901,CM DE CERRO BRANCO,CM CERRO B,MUNICIPAL,www.cerrobranco.rs.leg.br,CERRO BRANCO,4305132
66000,PM DE CERRO GRANDE,PM,MUNICIPAL,www.cerrogrande.rs.gov.br,CERRO GRANDE,4305157
66001,CM DE CERRO GRANDE,CM CERRO G,MUNICIPAL,http://www.camaracerrogrande.rs.gov.br/novo_site/,CERRO GRANDE,4305157
66100,PM DE CERRO GRANDE DO SUL,PM C.GRAND,MUNICIPAL,www.cerrograndedosul.rs.gov.br,CERRO GRANDE DO SUL,4305173
66101,CM DE CERRO GRANDE DO SUL,CM CERRO G,MUNICIPAL,www.cerrograndedosul.rs.leg.br/,CERRO GRANDE DO SUL,4305173
66200,PM DE CIDREIRA,PM,MUNICIPAL,www.cidreira.rs.gov.br,CIDREIRA,4305454
66201,CM DE CIDREIRA,CM CIDREIR,MUNICIPAL,www.camaracidreira.rs.gov.br,CIDREIRA,4305454
66300,PM DE CRISTAL,PM CRISTAL,MUNICIPAL,www.cristal.rs.gov.br,CRISTAL,4306056
66301,CM DE CRISTAL,CM CRISTAL,MUNICIPAL,www.cmcristal.rs.gov.br,CRISTAL,4306056
66302,INST. PART. ASSIST. MUNIC. DE CRISTAL,IPAMC,MUNICIPAL,,CRISTAL,4306056
66400,PM DE DEZESSEIS DE NOVEMBRO,PM,MUNICIPAL,www.dezesseisdenovembro.rs.gov.br,DEZESSEIS DE NOVEMBRO,4306353
66401,CM DE DEZESSEIS DE NOVEMBRO,CM 16 NOVE,MUNICIPAL,www.camaradezesseisdenovembro.rs.gov.br,DEZESSEIS DE NOVEMBRO,4306353
66500,PM DE DOIS LAJEADOS,PM D LAJEA,MUNICIPAL,www.doislajeadosrs.com.br,DOIS LAJEADOS,4306452
66501,CM DE DOIS LAJEADOS,CM D LAJEA,MUNICIPAL,www.doislajeadosrs.com.br,DOIS LAJEADOS,4306452
66600,PM DE DOUTOR MAURÍCIO CARDOSO,PM,MUNICIPAL,www.pdrmcard.com.br,DOUTOR MAURÍCIO CARDOSO,4306734
66601,CM DE DOUTOR MAURÍCIO CARDOSO,CM M CARDO,MUNICIPAL,www.camaradoutormauriciocardoso.rs.gov.br,DOUTOR MAURÍCIO CARDOSO,4306734
66700,PM DE ELDORADO DO SUL,PM,MUNICIPAL,www.eldorado.rs.gov.br,ELDORADO DO SUL,4306767
66701,CM DE ELDORADO DO SUL,CM ELDORAD,MUNICIPAL,www.camaraeldorado.rs.gov.br,ELDORADO DO SUL,4306767
66800,PM DE ENTRE-IJUÍS,PM,MUNICIPAL,www.entreijuis.rs.gov.br,ENTRE-IJUÍS,4306932
66801,CM DE ENTRE-IJUÍS,CM ENTRE-I,MUNICIPAL,www.camaradeentreijuis.com.br,ENTRE-IJUÍS,4306932
66900,PM DE ENTRE RIOS DO SUL,PM ENTRE-R,MUNICIPAL,www.entreriosdosul.rs.gov.br,ENTRE RIOS DO SUL,4306957
66901,CM DE ENTRE RIOS DO SUL,CM ENTRE-R,MUNICIPAL,www.cmentreriosdosul.rs.gov.br,ENTRE RIOS DO SUL,4306957
67000,PM DE EREBANGO,PM EREBANG,MUNICIPAL,www.erebango.rs.gov.br,EREBANGO,4306973
67001,CM DE EREBANGO,CM EREBANG,MUNICIPAL,www.erebango.rs.gov.br,EREBANGO,4306973
67002,INST. PREV. ASSIST. MUN. - EREBANGO,IPRAME,MUNICIPAL,,EREBANGO,4306973
67100,PM DE ERNESTINA,PM ERNESTI,MUNICIPAL,www.ernestina.rs.gov.br,ERNESTINA,4307054
67101,CM DE ERNESTINA,CM ERNESTI,MUNICIPAL,cmernestina.rs.gov.br/,ERNESTINA,4307054
67102,CAIXA DE ASSIST. E PENSÕES DOS SERV. MUNIC. - ERNESTINA,CAPESER,MUNICIPAL,,ERNESTINA,4307054
67200,PM DE ESTAÇÃO,PM ESTACAO,MUNICIPAL,www.pmestacao.com.br,ESTAÇÃO,4307559
67201,CM DE ESTAÇÃO,CM ESTACAO,MUNICIPAL,www.pmestacao.com.br,ESTAÇÃO,4307559
67300,PM DE EUGÊNIO DE CASTRO,PM,MUNICIPAL,www.pmeuca.com.br,EUGÊNIO DE CASTRO,4307831
67301,CM DE EUGÊNIO DE CASTRO,CM EUGENIO,MUNICIPAL,www.camaraeugeniodecastro.rs.gov.br,EUGÊNIO DE CASTRO,4307831
67400,PM DE FAGUNDES VARELA,PM F. VARE,MUNICIPAL,www.fagundesvarela.rs.gov.br,FAGUNDES VARELA,4307864
67401,CM DE FAGUNDES VARELA,CM FAGUNDE,MUNICIPAL,www.fagundesvarela.rs.gov.br,FAGUNDES VARELA,4307864
67500,PM DE FAXINALZINHO,PM FAXINAL,MUNICIPAL,www.faxinalzinho.rs.gov.br,FAXINALZINHO,4308052
67501,CM DE FAXINALZINHO,CM FAXINAL,MUNICIPAL,faxinalzinho.rs.gov.br,FAXINALZINHO,4308052
67600,PM DE GLORINHA,PM,MUNICIPAL,www.glorinha.rs.gov.br,GLORINHA,4309050
67601,CM DE GLORINHA,CM GLORINH,MUNICIPAL,www.camaraglorinha.rs.gov.br,GLORINHA,4309050
67700,PM DE GUABIJU,PM GUABIJU,MUNICIPAL,www.guabijurs.com.br,GUABIJU,4309258
67701,CM DE GUABIJU,CM GUABIJU,MUNICIPAL,www.legislativoguabijurs.com.br,GUABIJU,4309258
67800,PM DE HARMONIA,PM HARMONI,MUNICIPAL,www.harmonia.rs.gov.br,HARMONIA,4309555
67801,CM DE HARMONIA,CM HARMONI,MUNICIPAL,www.camaraharmonia.rs.gov.br,HARMONIA,4309555
67900,PM DE IBARAMA,PM IBARAMA,MUNICIPAL,www.ibarama.rs.gov.br,IBARAMA,4309753
67901,CM DE IBARAMA,CM IBARAMA,MUNICIPAL,www.camaraibarama.rs.gov.br,IBARAMA,4309753
68000,PM DE IBIRAPUITÃ,PM IBIRAPU,MUNICIPAL,www.ibirapuita.rs.gov.br,IBIRAPUITÃ,4309951
68001,CM DE IBIRAPUITÃ,CM IBIRAPU,MUNICIPAL,www.camaraibirapuita.rs.gov.br,IBIRAPUITÃ,4309951
68100,PM DE IMBÉ,PM,MUNICIPAL,www.imbe.rs.gov.br,IMBÉ,4310330
68101,CM DE IMBÉ,CM IMBE,MUNICIPAL,www.camaraimbe.rs.gov.br,IMBÉ,4310330
68200,PM DE IMIGRANTE,PM IMIGRAN,MUNICIPAL,www.imigrante-rs.com.br,IMIGRANTE,4310363
68201,CM DE IMIGRANTE,CM IMIGRAN,MUNICIPAL,www.camaraimigrante.com.br,IMIGRANTE,4310363
68300,PM DE IPÊ,PM IPE,MUNICIPAL,www.ipe-rs.com.br,IPÊ,4310439
68301,CM DE IPÊ,CM IPE,MUNICIPAL,www.camaraipe.com.br,IPÊ,4310439
68400,PM DE IPIRANGA DO SUL,PM IPIRANG,MUNICIPAL,www.ipirangadosul.rs.gov.br,IPIRANGA DO SUL,4310462
68401,CM DE IPIRANGA DO SUL,CM IPIRANG,MUNICIPAL,ipirangadosul.rs.leg.br,IPIRANGA DO SUL,4310462
68500,PM DE ITACURUBI,PM,MUNICIPAL,www.itacurubi.rs.gov.br,ITACURUBI,4310553
68501,CM DE ITACURUBI,CM ITACURU,MUNICIPAL,www.camaraitacurubi.rs.gov.br,ITACURUBI,4310553
68600,PM DE IVORÁ,PM IVORA,MUNICIPAL,www.ivora.rs.gov.br,IVORÁ,4310751
68601,CM DE IVORÁ,CM IVORA,MUNICIPAL,www.ivora.rs.leg.br,IVORÁ,4310751
68700,PM DE JABOTICABA,PM,MUNICIPAL,www.jaboticaba.rs.gov.br,JABOTICABA,4310850
68701,CM DE JABOTICABA,CM JABOTIC,MUNICIPAL,www.jaboticaba.rs.gov.br,JABOTICABA,4310850
68800,PM DE JAQUIRANA,PM JAQUIRA,MUNICIPAL,www.jaquirana.rs.gov.br,JAQUIRANA,4311122
68801,CM DE JAQUIRANA,CM JAQUIRA,MUNICIPAL,www.camarajaquirana.com.br,JAQUIRANA,4311122
68900,PM DE LAGOÃO,PM LAGOAO,MUNICIPAL,www.lagoao.rs.gov.br,LAGOÃO,4311254
68901,CM DE LAGOÃO,CM LAGOAO,MUNICIPAL,camaralagoao.rs.gov.br,LAGOÃO,4311254
69000,PM DE MONTAURI,PM MONTAUR,MUNICIPAL,www.pmmontauri.com.br,MONTAURI,4312351
69001,CM DE MONTAURI,CM MONTAUR,MUNICIPAL,www.pmmontauri.com.br,MONTAURI,4312351
69100,PM DE MORRO REDONDO,PM MORR.RE,MUNICIPAL,www.morroredondo.rs.gov.br,MORRO REDONDO,4312450
69101,CM DE MORRO REDONDO,CM M REDON,MUNICIPAL,http://www.camaramorroredondo.com.br/,MORRO REDONDO,4312450
69200,PM DE NOVA ALVORADA,PM N ALVOR,MUNICIPAL,www.novaalvorada.rs.gov.br,NOVA ALVORADA,4312757
69201,CM DE NOVA ALVORADA,CM N ALVOR,MUNICIPAL,www.cmnovaalvorada.rs.gov.br,NOVA ALVORADA,4312757
69300,PM DE NOVA ESPERANÇA DO SUL,PM N. ESP.,MUNICIPAL,www.novaesperancadosul.rs.gov.br,NOVA ESPERANÇA DO SUL,4313037
69301,CM DE NOVA ESPERANÇA DO SUL,CM N ESPER,MUNICIPAL,www.novaesperancadosul.rs.leg.br,NOVA ESPERANÇA DO SUL,4313037
69400,PM DE NOVA HARTZ,PM NOVA HA,MUNICIPAL,www.novahartz.rs.gov.br,NOVA HARTZ,4313060
69401,CM DE NOVA HARTZ,CM NOVA HA,MUNICIPAL,www.camaranovahartz.rs.gov.br,NOVA HARTZ,4313060
69500,PM DE NOVA ROMA DO SUL,PM N. ROMA,MUNICIPAL,www.novaromadosul.rs.gov.br,NOVA ROMA DO SUL,4313359
69501,CM DE NOVA ROMA DO SUL,CM N ROMA,MUNICIPAL,novaromadosul.rs.leg.br,NOVA ROMA DO SUL,4313359
69600,PM DE PANTANO GRANDE,PM P GRAND,MUNICIPAL,www.pantanogrande.rs.gov.br,PANTANO GRANDE,4313953
69601,CM DE PANTANO GRANDE,CM PANTANO,MUNICIPAL,www.camarapantanogrande.rs.gov.br,PANTANO GRANDE,4313953
69700,PM DE PARAÍSO DO SUL,PM PARAISO,MUNICIPAL,www.paraisodosul.rs.gov.br,PARAÍSO DO SUL,4314027
69701,CM DE PARAÍSO DO SUL,CM PARAISO,MUNICIPAL,www.paraisodosul.rs.leg.br,PARAÍSO DO SUL,4314027
69800,PM DE PAVERAMA,PM PAVERAM,MUNICIPAL,www.paverama.rs.gov.br,PAVERAMA,4314159
69801,CM DE PAVERAMA,CM PAVERAM,MUNICIPAL,www.camarapaverama.rs.gov.br,PAVERAMA,4314159
69900,PM DE PINHAL,PM,MUNICIPAL,www.pinhal.rs.gov.br,PINHAL,4314456
69901,CM DE PINHAL,CM PINHAL,MUNICIPAL,www.camarapinhalrs.com.br/,PINHAL,4314456
70000,PM DE PIRAPÓ,PM,MUNICIPAL,www.pirapo.rs.gov.br,PIRAPÓ,4314555
70001,CM DE PIRAPÓ,CM PIRAPO,MUNICIPAL,www.camarapirapo.rs.gov.br,PIRAPÓ,4314555
70100,PM DE POÇO DAS ANTAS,PM P. DAS,MUNICIPAL,www.pocodasantas.rs.gov.br,POÇO DAS ANTAS,4314753
70101,CM DE POÇO DAS ANTAS,CM POCO AN,MUNICIPAL,www.pocodasantas.rs.leg.br,POÇO DAS ANTAS,4314753
70200,PM DE POUSO NOVO,PM POUSO N,MUNICIPAL,www.pousonovo.rs.gov.br,POUSO NOVO,4315131
70201,CM DE POUSO NOVO,CM POUSO N,MUNICIPAL,www.camarapousonovo.rs.gov.br,POUSO NOVO,4315131
70300,PM DE PROGRESSO,PM PROGRES,MUNICIPAL,www.progresso.rs.gov.br,PROGRESSO,4315156
70301,CM DE PROGRESSO,CM PROGRES,MUNICIPAL,www.camaraprogresso.rs.gov.br,PROGRESSO,4315156
70400,PM DE PROTÁSIO ALVES,PM P. ALVE,MUNICIPAL,www.protasioalves.rs.gov.br,PROTÁSIO ALVES,4315172
70401,CM DE PROTÁSIO ALVES,CM P ALVES,MUNICIPAL,www.legislativoprotasioalves.com.br,PROTÁSIO ALVES,4315172
70500,PM DE QUINZE DE NOVEMBRO,PM Q NOVEM,MUNICIPAL,www.quinzedenovembro.rs.gov.br,QUINZE DE NOVEMBRO,4315354
